date,hour_of_day,DT_wait_time,POC_wait_time,SM_wait_time
2015-07-27,10.0,73.85,,37.92
2015-07-27,11.0,85.83,,67.73
2015-07-27,12.0,86.0,,83.89
2015-07-27,13.0,82.92,,63.18
2015-07-27,14.0,100.83,,71.67
2015-07-27,15.0,127.86,,46.67
2015-07-27,16.0,130.0,,86.82
2015-07-27,17.0,130.0,,81.25
2015-07-27,18.0,74.17,,86.25
2015-07-27,19.0,97.27,,75.0
2015-07-27,20.0,88.0,,52.5
2015-07-27,21.0,78.33,,25.91
2015-07-27,22.0,45.42,,29.58
2015-07-28,8.0,30.0,,5.0
2015-07-28,10.0,90.0,,30.0
2015-07-28,14.0,120.0,,65.0
2015-07-28,22.0,55.0,,
2015-07-29,9.0,45.0,,35.0
2015-07-29,10.0,,,70.0
2015-07-29,11.0,,,75.0
2015-07-29,12.0,88.33,,85.0
2015-07-29,13.0,,,90.0
2015-07-29,14.0,140.0,,65.0
2015-07-29,19.0,135.0,,
2015-07-29,20.0,130.0,,
2015-07-29,21.0,118.33,,
2015-07-29,22.0,75.0,,20.0
2015-07-30,11.0,90.0,,
2015-07-30,13.0,,,95.0
2015-07-30,15.0,,,80.0
2015-07-30,16.0,140.0,,
2015-07-30,20.0,120.0,,30.0
2015-07-31,9.0,54.0,,6.0
2015-07-31,10.0,,,23.33
2015-07-31,11.0,90.0,,68.64
2015-07-31,12.0,77.14,,79.44
2015-07-31,13.0,84.44,,81.5
2015-07-31,14.0,113.33,,60.0
2015-07-31,15.0,103.0,,58.33
2015-07-31,16.0,88.0,,63.33
2015-07-31,17.0,112.0,,64.0
2015-07-31,18.0,96.67,,78.0
2015-07-31,19.0,101.11,,71.11
2015-07-31,20.0,110.0,,
2015-07-31,22.0,80.0,,
2015-08-01,9.0,45.0,,10.0
2015-08-01,10.0,60.0,,36.5
2015-08-01,11.0,81.11,,46.0
2015-08-01,12.0,72.22,,51.67
2015-08-01,13.0,71.67,,45.0
2015-08-01,14.0,70.0,,18.33
2015-08-01,15.0,75.62,,36.88
2015-08-01,16.0,90.56,,60.0
2015-08-01,17.0,90.0,,38.75
2015-08-01,18.0,94.44,,44.44
2015-08-01,19.0,86.67,,37.78
2015-08-01,22.0,,,25.0
2015-08-02,9.0,54.55,,5.0
2015-08-02,10.0,65.0,,26.25
2015-08-02,11.0,68.0,,34.38
2015-08-02,12.0,62.22,,41.11
2015-08-02,13.0,76.67,,40.62
2015-08-02,14.0,83.33,,28.75
2015-08-02,15.0,81.43,,26.5
2015-08-02,16.0,84.44,,46.47
2015-08-02,17.0,106.0,,70.0
2015-08-02,18.0,121.36,,38.33
2015-08-02,19.0,120.0,,
2015-08-02,20.0,60.0,,
2015-08-02,22.0,145.0,,
2015-08-03,9.0,56.25,,5.0
2015-08-03,10.0,66.25,,32.5
2015-08-03,11.0,66.67,,39.0
2015-08-03,12.0,66.67,,33.0
2015-08-03,13.0,81.25,,50.0
2015-08-03,14.0,90.0,,33.57
2015-08-03,15.0,73.33,,42.5
2015-08-03,16.0,83.75,,60.62
2015-08-03,17.0,90.0,,58.12
2015-08-03,18.0,66.11,,61.67
2015-08-03,19.0,75.56,,60.56
2015-08-03,20.0,81.11,,38.89
2015-08-03,21.0,65.56,,23.89
2015-08-03,22.0,41.0,,25.5
2015-08-04,8.0,32.22,,7.5
2015-08-04,9.0,50.0,,19.5
2015-08-04,10.0,67.0,,47.78
2015-08-04,11.0,78.57,,78.75
2015-08-04,12.0,111.11,,103.33
2015-08-04,13.0,120.0,,97.5
2015-08-04,14.0,114.0,,88.33
2015-08-04,15.0,96.25,,75.0
2015-08-04,16.0,122.22,,75.56
2015-08-04,17.0,150.0,,92.78
2015-08-04,18.0,92.5,,99.44
2015-08-04,19.0,119.0,,106.88
2015-08-04,20.0,115.45,,99.44
2015-08-04,21.0,110.0,,40.0
2015-08-04,22.0,70.0,,27.5
2015-08-05,8.0,40.91,,9.44
2015-08-05,9.0,60.0,,25.0
2015-08-05,10.0,60.0,,45.0
2015-08-05,11.0,60.0,,65.0
2015-08-05,12.0,82.22,,78.75
2015-08-05,13.0,76.67,,101.11
2015-08-05,14.0,72.22,,95.0
2015-08-05,15.0,73.75,,58.12
2015-08-05,16.0,88.57,,75.0
2015-08-05,17.0,100.0,,100.0
2015-08-05,19.0,116.67,,61.88
2015-08-05,20.0,112.22,,69.44
2015-08-05,21.0,100.0,,36.25
2015-08-05,22.0,60.0,,31.0
2015-08-06,9.0,60.0,,36.0
2015-08-06,10.0,64.44,,49.5
2015-08-06,11.0,63.0,,60.0
2015-08-06,12.0,82.22,,68.89
2015-08-06,13.0,100.0,,78.33
2015-08-06,14.0,91.67,,70.0
2015-08-06,15.0,70.0,,68.5
2015-08-06,16.0,85.56,,91.11
2015-08-06,17.0,95.56,,83.33
2015-08-06,18.0,63.75,,72.5
2015-08-06,19.0,68.89,,66.67
2015-08-06,20.0,82.78,,66.67
2015-08-06,21.0,102.5,,31.43
2015-08-06,22.0,56.67,,37.0
2015-08-07,9.0,46.5,,6.82
2015-08-07,10.0,66.0,,31.07
2015-08-07,11.0,71.11,,49.5
2015-08-07,12.0,60.0,,57.0
2015-08-07,13.0,60.0,,50.0
2015-08-07,14.0,109.09,,59.44
2015-08-07,15.0,96.0,,40.91
2015-08-07,16.0,82.0,,63.89
2015-08-07,17.0,95.56,,63.33
2015-08-07,18.0,81.11,,56.11
2015-08-07,19.0,72.22,,55.56
2015-08-07,20.0,88.0,,40.0
2015-08-07,21.0,68.12,,19.38
2015-08-07,22.0,56.11,,16.67
2015-08-08,8.0,46.67,,5.0
2015-08-08,9.0,50.0,,9.55
2015-08-08,10.0,47.27,,27.5
2015-08-08,11.0,80.0,,36.67
2015-08-08,12.0,90.0,,53.46
2015-08-08,13.0,85.56,,76.11
2015-08-08,14.0,70.0,,60.5
2015-08-08,15.0,97.0,,48.89
2015-08-08,16.0,110.0,,67.22
2015-08-08,17.0,98.89,,71.67
2015-08-08,18.0,77.78,,70.0
2015-08-08,19.0,78.0,,50.0
2015-08-08,20.0,88.89,,45.0
2015-08-08,21.0,68.89,,36.88
2015-08-08,22.0,86.67,,43.33
2015-08-09,9.0,30.0,,6.5
2015-08-09,10.0,66.0,,32.5
2015-08-09,11.0,70.0,,37.78
2015-08-09,12.0,70.0,,46.67
2015-08-09,13.0,81.11,,45.0
2015-08-09,14.0,89.09,,45.0
2015-08-09,15.0,86.67,,41.67
2015-08-09,16.0,76.67,,51.11
2015-08-09,17.0,68.89,,45.56
2015-08-09,18.0,68.0,,38.33
2015-08-09,19.0,125.0,,46.67
2015-08-09,20.0,60.0,,25.0
2015-08-09,21.0,55.0,,16.25
2015-08-09,22.0,43.0,,9.44
2015-08-10,9.0,87.0,,8.12
2015-08-10,10.0,64.38,,35.62
2015-08-10,11.0,63.33,,50.0
2015-08-10,12.0,75.56,,61.11
2015-08-10,13.0,71.43,,77.86
2015-08-10,14.0,78.89,,66.11
2015-08-10,15.0,96.25,,55.0
2015-08-10,16.0,102.5,,75.62
2015-08-10,17.0,88.75,,65.0
2015-08-10,18.0,71.11,,57.22
2015-08-10,19.0,63.0,,56.67
2015-08-10,20.0,83.33,,53.33
2015-08-10,21.0,57.5,,25.0
2015-08-10,22.0,41.11,,22.78
2015-08-11,9.0,37.5,,10.0
2015-08-11,10.0,60.0,,33.33
2015-08-11,11.0,109.09,,48.57
2015-08-11,12.0,95.71,,70.0
2015-08-11,13.0,77.5,,66.67
2015-08-11,14.0,74.44,,70.0
2015-08-11,15.0,83.75,,78.12
2015-08-11,16.0,93.33,,86.67
2015-08-11,17.0,86.67,,81.67
2015-08-11,18.0,90.0,,70.83
2015-08-11,19.0,103.33,,83.89
2015-08-11,20.0,112.5,,62.5
2015-08-11,21.0,67.5,,21.43
2015-08-11,22.0,55.56,,32.78
2015-08-12,9.0,30.0,,14.44
2015-08-12,10.0,90.0,,35.45
2015-08-12,11.0,71.0,,42.22
2015-08-12,12.0,104.44,,70.0
2015-08-12,13.0,121.88,,78.33
2015-08-12,14.0,105.71,,71.25
2015-08-12,15.0,61.25,,72.5
2015-08-12,16.0,90.0,,61.67
2015-08-12,17.0,90.0,,77.22
2015-08-12,18.0,101.0,,63.33
2015-08-12,19.0,81.11,,51.11
2015-08-12,20.0,80.0,,36.67
2015-08-12,21.0,80.0,,27.5
2015-08-12,22.0,,,25.62
2015-08-13,9.0,45.0,,26.67
2015-08-13,10.0,57.0,,38.89
2015-08-13,11.0,57.0,,48.5
2015-08-13,12.0,64.29,,47.14
2015-08-13,13.0,81.0,,53.0
2015-08-13,14.0,91.67,,59.44
2015-08-13,15.0,109.55,,45.56
2015-08-13,16.0,122.5,,65.0
2015-08-13,17.0,126.67,,38.75
2015-08-13,18.0,120.0,,47.22
2015-08-13,19.0,80.0,,46.88
2015-08-13,20.0,62.78,,28.75
2015-08-13,21.0,80.0,,13.57
2015-08-13,22.0,50.56,,16.11
2015-08-14,9.0,50.0,,10.45
2015-08-14,10.0,62.5,,34.17
2015-08-14,11.0,78.18,,48.33
2015-08-14,12.0,83.33,,56.25
2015-08-14,13.0,85.0,,68.12
2015-08-14,14.0,90.0,,
2015-08-14,15.0,90.0,,
2015-08-14,16.0,90.0,,
2015-08-14,17.0,98.0,,
2015-08-14,19.0,,,97.5
2015-08-14,20.0,90.0,,21.11
2015-08-14,21.0,81.25,,25.62
2015-08-14,22.0,38.89,,22.78
2015-08-15,8.0,30.0,,5.0
2015-08-15,9.0,46.67,,6.5
2015-08-15,10.0,68.18,,32.27
2015-08-15,11.0,78.0,,38.33
2015-08-15,12.0,70.77,,58.64
2015-08-15,13.0,91.11,,70.0
2015-08-15,14.0,106.67,,75.71
2015-08-15,15.0,100.0,,
2015-08-15,16.0,90.0,,
2015-08-15,20.0,90.0,,
2015-08-15,21.0,61.25,,18.12
2015-08-15,22.0,50.0,,15.56
2015-08-16,9.0,61.5,,14.09
2015-08-16,10.0,65.0,,39.44
2015-08-16,11.0,69.44,,38.18
2015-08-16,12.0,81.11,,63.75
2015-08-16,13.0,104.29,,58.57
2015-08-16,14.0,112.86,,45.0
2015-08-16,15.0,100.0,,50.56
2015-08-16,16.0,78.75,,61.25
2015-08-16,17.0,110.0,,31.67
2015-08-16,18.0,65.0,,38.89
2015-08-16,19.0,80.0,,39.44
2015-08-16,20.0,72.5,,32.86
2015-08-16,21.0,47.5,,8.75
2015-08-16,22.0,37.5,,6.25
2015-08-17,9.0,47.78,,8.33
2015-08-17,10.0,68.75,,43.33
2015-08-17,11.0,88.89,,63.5
2015-08-17,12.0,86.67,,77.5
2015-08-17,13.0,95.0,,82.22
2015-08-17,14.0,94.44,,67.5
2015-08-17,15.0,106.67,,70.56
2015-08-17,16.0,134.0,,55.71
2015-08-17,17.0,,,49.38
2015-08-17,18.0,,,45.0
2015-08-17,19.0,130.0,,43.89
2015-08-17,20.0,118.57,,37.14
2015-08-17,21.0,55.0,,19.38
2015-08-17,22.0,50.0,,22.78
2015-08-18,9.0,52.5,,18.33
2015-08-18,10.0,60.0,,45.56
2015-08-18,11.0,91.11,,51.25
2015-08-18,12.0,97.78,,73.89
2015-08-18,13.0,90.0,,73.33
2015-08-18,14.0,93.33,,76.67
2015-08-18,15.0,109.44,,76.67
2015-08-18,16.0,102.22,,73.0
2015-08-18,17.0,80.0,,68.75
2015-08-18,18.0,70.0,,62.5
2015-08-18,19.0,90.0,,60.56
2015-08-18,20.0,110.0,,44.44
2015-08-18,21.0,97.5,,25.0
2015-08-18,22.0,51.5,,23.33
2015-08-19,9.0,48.75,,12.5
2015-08-19,10.0,75.0,,40.56
2015-08-19,11.0,83.12,,52.5
2015-08-19,12.0,77.78,,72.22
2015-08-19,13.0,74.44,,69.44
2015-08-19,14.0,83.33,,67.78
2015-08-19,15.0,80.0,,59.38
2015-08-19,16.0,70.0,,81.67
2015-08-19,17.0,,,65.0
2015-08-19,18.0,122.5,,46.25
2015-08-19,19.0,105.0,,62.22
2015-08-19,20.0,80.0,,58.89
2015-08-19,21.0,80.0,,18.12
2015-08-19,22.0,48.89,,25.62
2015-08-20,9.0,56.67,,22.0
2015-08-20,10.0,68.33,,61.11
2015-08-20,11.0,86.11,,48.33
2015-08-20,13.0,70.0,,
2015-08-20,15.0,110.0,,
2015-08-20,21.0,60.0,,15.0
2015-08-20,22.0,,,7.5
2015-08-21,9.0,90.0,,
2015-08-21,10.0,90.0,,
2015-08-21,11.0,95.0,,40.0
2015-08-21,13.0,,,87.5
2015-08-21,14.0,,,80.0
2015-08-21,15.0,,,70.0
2015-08-21,17.0,80.0,,
2015-08-21,18.0,,,90.0
2015-08-21,21.0,,,20.0
2015-08-22,9.0,,,10.0
2015-08-22,10.0,,,40.0
2015-08-22,11.0,,,55.0
2015-08-22,12.0,70.0,,
2015-08-22,13.0,80.0,,
2015-08-22,16.0,90.0,,
2015-08-22,20.0,110.0,,
2015-08-22,22.0,60.0,,38.0
2015-08-23,9.0,53.75,,6.67
2015-08-23,10.0,62.73,,30.0
2015-08-23,11.0,79.5,,30.0
2015-08-23,12.0,62.22,,41.88
2015-08-23,13.0,60.0,,44.44
2015-08-23,14.0,64.44,,40.0
2015-08-23,15.0,78.57,,37.14
2015-08-23,16.0,90.0,,63.64
2015-08-23,17.0,85.0,,33.0
2015-08-23,18.0,50.0,,44.09
2015-08-23,19.0,64.44,,32.86
2015-08-23,20.0,75.56,,25.56
2015-08-23,21.0,60.0,,11.67
2015-08-23,22.0,60.0,,5.0
2015-08-24,9.0,48.33,,6.67
2015-08-24,10.0,52.14,,25.0
2015-08-24,11.0,66.67,,47.78
2015-08-24,12.0,62.22,,45.62
2015-08-24,13.0,70.0,,55.0
2015-08-24,14.0,110.0,,42.86
2015-08-24,15.0,88.0,,35.56
2015-08-24,16.0,62.5,,39.38
2015-08-24,17.0,94.44,,36.11
2015-08-24,18.0,97.78,,48.33
2015-08-24,19.0,52.22,,
2015-08-24,20.0,60.0,,26.67
2015-08-24,21.0,46.0,,16.67
2015-08-24,22.0,41.11,,8.89
2015-08-25,9.0,51.82,,
2015-08-25,10.0,63.0,,30.0
2015-08-25,11.0,73.33,,50.0
2015-08-25,12.0,63.33,,52.22
2015-08-25,13.0,72.86,,67.86
2015-08-25,14.0,82.22,,39.44
2015-08-25,15.0,72.22,,50.0
2015-08-25,16.0,74.55,,57.78
2015-08-25,17.0,66.25,,58.33
2015-08-25,18.0,54.44,,60.0
2015-08-25,19.0,71.11,,41.0
2015-08-25,20.0,69.0,,41.0
2015-08-25,21.0,40.91,,22.22
2015-08-25,22.0,56.15,,
2015-08-26,9.0,43.33,,6.15
2015-08-26,10.0,53.57,,25.0
2015-08-26,11.0,64.44,,49.44
2015-08-26,12.0,63.75,,48.75
2015-08-26,13.0,66.67,,57.22
2015-08-26,14.0,67.14,,52.5
2015-08-26,15.0,55.56,,41.11
2015-08-26,16.0,68.0,,37.0
2015-08-26,17.0,66.25,,20.0
2015-08-26,18.0,45.0,,16.25
2015-08-26,19.0,81.25,,20.56
2015-08-26,20.0,85.0,,36.43
2015-08-26,21.0,39.44,,
2015-08-26,22.0,43.0,,9.17
2015-08-27,9.0,45.0,,25.5
2015-08-27,10.0,61.88,,39.38
2015-08-27,11.0,76.0,,36.67
2015-08-27,14.0,,,19.17
2015-08-27,15.0,80.0,,38.33
2015-08-27,16.0,80.0,,45.56
2015-08-27,17.0,125.71,,49.17
2015-08-27,18.0,121.25,,40.62
2015-08-27,19.0,72.0,,36.11
2015-08-27,20.0,54.44,,30.0
2015-08-27,21.0,78.33,,15.71
2015-08-27,22.0,43.33,,12.22
2015-08-28,9.0,59.0,,10.56
2015-08-28,10.0,60.83,,21.82
2015-08-28,11.0,51.25,,35.42
2015-08-28,12.0,57.5,,38.5
2015-08-28,13.0,90.0,,51.82
2015-08-28,14.0,86.0,,50.0
2015-08-28,15.0,75.0,,36.88
2015-08-28,16.0,85.56,,35.56
2015-08-28,18.0,80.0,,16.25
2015-08-28,19.0,51.82,,24.0
2015-08-28,20.0,82.0,,15.0
2015-08-28,21.0,75.0,,8.57
2015-08-28,22.0,37.78,,10.0
2015-08-29,9.0,41.25,,8.12
2015-08-29,10.0,46.36,,25.91
2015-08-29,11.0,55.0,,30.56
2015-08-29,12.0,80.0,,50.91
2015-08-29,13.0,80.0,,55.0
2015-08-29,14.0,62.86,,
2015-08-29,15.0,80.0,,49.29
2015-08-29,16.0,86.67,,43.89
2015-08-29,17.0,62.5,,56.25
2015-08-29,18.0,60.0,,46.88
2015-08-29,22.0,32.5,,35.0
2015-08-30,9.0,40.71,,5.0
2015-08-30,10.0,,,25.62
2015-08-30,11.0,75.0,,22.78
2015-08-30,12.0,84.0,,44.0
2015-08-30,13.0,94.55,,31.67
2015-08-30,14.0,115.56,,50.62
2015-08-30,15.0,84.29,,35.0
2015-08-30,16.0,75.0,,19.44
2015-08-30,17.0,65.0,,17.5
2015-08-30,18.0,44.55,,18.33
2015-08-30,19.0,65.0,,20.0
2015-08-30,20.0,73.33,,12.5
2015-08-30,21.0,39.38,,5.0
2015-08-30,22.0,41.11,,5.0
2015-08-31,9.0,33.0,,5.0
2015-08-31,10.0,65.0,,16.25
2015-08-31,11.0,48.89,,31.67
2015-08-31,12.0,53.33,,17.5
2015-08-31,13.0,74.44,,20.56
2015-08-31,14.0,48.75,,17.73
2015-08-31,15.0,49.0,,10.5
2015-08-31,16.0,43.89,,10.56
2015-08-31,17.0,51.43,,8.12
2015-08-31,18.0,71.25,,9.0
2015-08-31,19.0,38.5,,12.22
2015-08-31,20.0,48.75,,6.88
2015-08-31,21.0,26.25,,5.0
2015-08-31,22.0,25.56,,5.0
2015-09-01,9.0,30.0,,5.0
2015-09-01,10.0,52.22,,12.5
2015-09-01,11.0,46.0,,25.0
2015-09-01,12.0,58.89,,24.44
2015-09-01,13.0,72.22,,30.0
2015-09-01,14.0,43.33,,
2015-09-01,15.0,53.33,,
2015-09-01,16.0,57.14,,
2015-09-01,17.0,53.75,,20.0
2015-09-01,18.0,41.0,,30.0
2015-09-01,19.0,43.33,,56.0
2015-09-01,20.0,34.44,,
2015-09-01,21.0,32.5,,
2015-09-02,9.0,30.0,,5.0
2015-09-02,10.0,45.0,,6.67
2015-09-02,11.0,56.67,,
2015-09-02,12.0,67.78,,37.14
2015-09-02,13.0,85.0,,42.0
2015-09-02,14.0,46.5,,27.78
2015-09-02,15.0,58.0,,20.56
2015-09-02,16.0,66.67,,21.5
2015-09-02,17.0,46.0,,38.89
2015-09-02,18.0,48.89,,11.0
2015-09-02,19.0,67.0,,17.5
2015-09-02,20.0,53.0,,12.78
2015-09-02,21.0,29.44,,6.88
2015-09-03,9.0,30.0,,7.0
2015-09-03,10.0,48.75,,23.64
2015-09-03,11.0,38.18,,27.92
2015-09-03,12.0,47.0,,26.0
2015-09-03,13.0,51.25,,36.67
2015-09-03,14.0,46.25,,39.38
2015-09-03,15.0,56.25,,23.89
2015-09-03,16.0,67.0,,40.0
2015-09-03,17.0,47.5,,36.25
2015-09-03,18.0,43.33,,47.5
2015-09-03,19.0,56.25,,49.29
2015-09-03,20.0,51.11,,30.0
2015-09-03,21.0,33.33,,16.67
2015-09-03,22.0,41.25,,6.25
2015-09-04,9.0,43.75,,6.67
2015-09-04,10.0,44.44,,13.12
2015-09-04,11.0,40.0,,24.0
2015-09-04,12.0,49.09,,32.0
2015-09-04,13.0,70.0,,33.12
2015-09-04,14.0,52.22,,28.89
2015-09-04,15.0,46.67,,26.11
2015-09-04,16.0,50.0,,30.0
2015-09-04,17.0,60.0,,14.17
2015-09-04,18.0,52.22,,14.38
2015-09-04,19.0,55.71,,18.57
2015-09-04,20.0,54.44,,12.22
2015-09-04,21.0,27.78,,5.0
2015-09-05,11.0,58.12,,32.86
2015-09-05,12.0,78.89,,65.0
2015-09-05,13.0,80.0,,46.67
2015-09-05,14.0,68.57,,52.86
2015-09-05,15.0,73.33,,59.17
2015-09-05,16.0,90.0,,53.33
2015-09-05,17.0,93.33,,57.22
2015-09-05,18.0,98.75,,54.44
2015-09-05,19.0,68.18,,40.0
2015-09-05,20.0,75.56,,36.88
2015-09-05,21.0,90.0,,25.71
2015-09-05,22.0,43.0,,19.44
2015-09-06,9.0,52.22,,10.0
2015-09-06,10.0,63.75,,37.27
2015-09-06,11.0,60.0,,33.64
2015-09-06,12.0,73.75,,32.0
2015-09-06,13.0,74.55,,
2015-09-06,14.0,77.78,,50.0
2015-09-06,15.0,80.0,,60.0
2015-09-06,17.0,80.0,,23.75
2015-09-06,18.0,80.0,,48.89
2015-09-06,19.0,80.0,,51.11
2015-09-06,20.0,70.0,,21.25
2015-09-06,21.0,53.75,,19.38
2015-09-06,22.0,51.25,,11.25
2015-09-07,9.0,41.07,,5.62
2015-09-07,10.0,61.25,,23.89
2015-09-07,11.0,69.0,,28.75
2015-09-07,12.0,62.78,,29.62
2015-09-07,13.0,72.5,,27.78
2015-09-07,14.0,75.56,,22.22
2015-09-07,15.0,46.25,,22.14
2015-09-07,16.0,71.0,,25.56
2015-09-07,17.0,46.67,,19.09
2015-09-07,18.0,53.64,,17.0
2015-09-07,19.0,46.11,,16.67
2015-09-07,20.0,47.14,,15.0
2015-09-07,21.0,35.56,,5.0
2015-09-07,22.0,30.0,,5.0
2015-09-08,9.0,41.25,,7.22
2015-09-08,10.0,61.67,,24.44
2015-09-08,11.0,54.44,,35.0
2015-09-08,12.0,53.0,,35.0
2015-09-08,13.0,56.0,,37.5
2015-09-08,14.0,50.0,,28.75
2015-09-08,15.0,48.89,,25.0
2015-09-08,16.0,83.5,,29.44
2015-09-08,17.0,94.44,,38.12
2015-09-08,18.0,62.5,,28.75
2015-09-08,19.0,,,19.44
2015-09-08,20.0,37.5,,17.22
2015-09-09,9.0,38.18,,5.0
2015-09-09,10.0,55.5,,14.17
2015-09-09,11.0,48.57,,22.14
2015-09-09,12.0,52.5,,33.89
2015-09-09,13.0,57.5,,32.22
2015-09-09,14.0,53.33,,26.25
2015-09-09,15.0,51.67,,29.44
2015-09-09,16.0,52.0,,24.44
2015-09-09,17.0,50.0,,26.0
2015-09-09,18.0,50.0,,23.33
2015-09-09,19.0,45.42,,16.67
2015-09-09,20.0,38.75,,10.0
2015-09-10,9.0,45.0,,6.67
2015-09-10,10.0,57.78,,29.5
2015-09-10,11.0,89.0,,28.33
2015-09-10,12.0,43.75,,42.5
2015-09-10,13.0,56.67,,32.78
2015-09-10,14.0,61.43,,31.88
2015-09-10,15.0,48.75,,30.0
2015-09-10,16.0,60.0,,31.88
2015-09-10,17.0,60.0,,33.33
2015-09-10,18.0,60.0,,35.56
2015-09-10,19.0,60.0,,40.62
2015-09-10,20.0,50.0,,20.0
2015-09-10,21.0,35.91,,5.0
2015-09-11,9.0,33.0,,5.0
2015-09-11,10.0,54.29,,22.22
2015-09-11,11.0,42.22,,28.12
2015-09-11,12.0,53.75,,22.22
2015-09-11,13.0,70.0,,29.38
2015-09-11,14.0,42.0,,27.14
2015-09-11,15.0,48.89,,28.12
2015-09-11,16.0,86.67,,33.64
2015-09-11,17.0,68.75,,45.0
2015-09-11,18.0,43.0,,34.29
2015-09-12,9.0,54.0,,5.0
2015-09-12,10.0,63.75,,17.73
2015-09-12,11.0,62.86,,17.14
2015-09-12,12.0,63.33,,30.56
2015-09-12,13.0,76.36,,28.33
2015-09-12,14.0,69.0,,26.88
2015-09-12,15.0,55.71,,18.75
2015-09-12,16.0,,,25.0
2015-09-12,17.0,86.25,,37.78
2015-09-12,18.0,82.5,,48.12
2015-09-13,9.0,45.0,,5.0
2015-09-13,10.0,50.0,,15.83
2015-09-13,11.0,50.0,,15.0
2015-09-13,12.0,70.0,,32.5
2015-09-13,13.0,67.78,,35.56
2015-09-13,14.0,86.36,,45.0
2015-09-13,15.0,98.0,,32.78
2015-09-13,16.0,103.33,,36.5
2015-09-13,17.0,65.56,,34.38
2015-09-13,18.0,68.0,,32.22
2015-09-13,19.0,98.89,,32.92
2015-09-13,20.0,75.42,,33.5
2015-09-13,21.0,42.22,,6.88
2015-09-14,9.0,43.64,,5.91
2015-09-14,10.0,70.5,,26.11
2015-09-14,11.0,82.0,,33.75
2015-09-14,12.0,71.11,,64.44
2015-09-14,13.0,77.0,,52.78
2015-09-14,14.0,88.89,,46.25
2015-09-14,15.0,75.56,,39.5
2015-09-14,16.0,62.5,,46.25
2015-09-14,17.0,90.0,,47.78
2015-09-14,18.0,87.78,,44.44
2015-09-14,19.0,61.25,,38.75
2015-09-14,20.0,46.0,,11.11
2015-09-14,21.0,37.22,,5.62
2015-09-15,9.0,41.67,,5.0
2015-09-15,10.0,49.38,,12.5
2015-09-15,11.0,61.11,,23.33
2015-09-15,12.0,54.44,,37.0
2015-09-15,13.0,60.0,,34.38
2015-09-15,14.0,45.0,,36.43
2015-09-15,15.0,60.56,,29.44
2015-09-15,16.0,85.0,,33.57
2015-09-15,17.0,100.0,,23.75
2015-09-15,18.0,65.56,,10.62
2015-09-16,9.0,42.22,,5.56
2015-09-16,10.0,63.33,,18.64
2015-09-16,11.0,63.33,,27.92
2015-09-16,12.0,68.75,,37.78
2015-09-16,13.0,66.67,,42.22
2015-09-16,14.0,70.0,,39.38
2015-09-16,15.0,84.0,,28.33
2015-09-16,16.0,77.78,,37.5
2015-09-16,17.0,47.78,,23.89
2015-09-16,18.0,66.0,,20.5
2015-09-16,19.0,68.18,,28.89
2015-09-16,20.0,40.56,,8.89
2015-09-17,9.0,51.0,,
2015-09-17,10.0,57.0,,27.22
2015-09-17,11.0,55.0,,26.67
2015-09-17,12.0,62.0,,28.33
2015-09-17,13.0,68.12,,34.44
2015-09-17,14.0,71.25,,30.56
2015-09-17,15.0,,,26.0
2015-09-17,16.0,75.0,,32.22
2015-09-17,17.0,88.33,,32.22
2015-09-17,18.0,113.33,,23.33
2015-09-17,19.0,82.5,,32.22
2015-09-17,20.0,43.33,,10.71
2015-09-17,21.0,63.75,,5.0
2015-09-18,9.0,52.5,,7.22
2015-09-18,10.0,41.67,,11.67
2015-09-18,11.0,54.29,,24.29
2015-09-18,12.0,61.11,,23.5
2015-09-18,13.0,43.33,,32.78
2015-09-18,14.0,48.5,,22.0
2015-09-18,15.0,81.0,,17.22
2015-09-18,16.0,50.0,,19.44
2015-09-18,17.0,49.09,,25.0
2015-09-18,18.0,62.5,,12.86
2015-09-19,9.0,52.73,,5.0
2015-09-19,10.0,55.0,,19.0
2015-09-19,11.0,54.0,,27.22
2015-09-19,12.0,73.0,,37.5
2015-09-19,13.0,71.25,,49.44
2015-09-19,14.0,76.67,,52.22
2015-09-19,15.0,70.0,,54.44
2015-09-19,16.0,73.33,,51.67
2015-09-19,17.0,85.56,,52.5
2015-09-19,18.0,70.83,,41.11
2015-09-19,19.0,78.0,,45.0
2015-09-19,20.0,80.0,,30.0
2015-09-19,21.0,65.56,,18.75
2015-09-19,22.0,50.0,,20.0
2015-09-20,9.0,46.67,,6.25
2015-09-20,10.0,70.0,,17.22
2015-09-20,11.0,68.18,,18.33
2015-09-20,12.0,46.25,,26.5
2015-09-20,13.0,73.33,,26.67
2015-09-20,14.0,55.56,,26.11
2015-09-20,15.0,62.22,,19.38
2015-09-20,16.0,67.78,,28.33
2015-09-20,17.0,44.44,,22.5
2015-09-20,18.0,47.0,,8.89
2015-09-21,9.0,56.67,,
2015-09-21,10.0,55.0,,30.62
2015-09-21,11.0,63.5,,61.67
2015-09-21,12.0,78.75,,68.75
2015-09-21,13.0,65.56,,52.78
2015-09-21,14.0,71.11,,47.78
2015-09-21,15.0,70.0,,41.5
2015-09-21,16.0,81.0,,62.22
2015-09-21,17.0,81.11,,53.0
2015-09-21,18.0,60.0,,60.56
2015-09-21,19.0,74.44,,41.5
2015-09-21,20.0,68.0,,17.78
2015-09-21,21.0,36.25,,6.88
